DQ838610.2	Rotavirus alphagastroenteritidis - rotavirus A (RVA)	NSP3 segment	
DQ838615.2	Rotavirus alphagastroenteritidis - rotavirus A (RVA)	NSP2 segment	
DQ838620.2	Rotavirus alphagastroenteritidis - rotavirus A (RVA)	VP7 segment	
DQ838625.2	Rotavirus alphagastroenteritidis - rotavirus A (RVA)	NSP4 segment	
DQ838630.2	Rotavirus alphagastroenteritidis - rotavirus A (RVA)	NSP5/NSP6 segments	
DQ838635.2	Rotavirus alphagastroenteritidis - rotavirus A (RVA)	VP2 segment	
DQ838640.2	Rotavirus alphagastroenteritidis - rotavirus A (RVA)	VP1 segment	
DQ838645.2	Rotavirus alphagastroenteritidis - rotavirus A (RVA)	VP3 segment	
DQ838650.2	Rotavirus alphagastroenteritidis - rotavirus A (RVA)	VP6 segment	
DQ841262.2	Rotavirus alphagastroenteritidis - rotavirus A (RVA)	VP4 segment	
DQ875932.2	Human rhinovirus C7 (RV-C7)		
DQ900900.1	Human adenovirus 37 (HAdV-37)		
DQ902712.1	Enterovirus B84 (EV-B84)		
DQ902713.1	Enterovirus B100 (EV-B100)		
DQ916376.1	Enterovirus D94 (EV-D94)		
DQ923122.2	Human adenovirus 52 (HAdV-52)		
EF015886.1	Enterovirus C96 (EV-C96)		
EF026081.1	Coxsackievirus A24 (CVA-24)		
EF077279.1	Human rhinovirus C1 (RV-C1)		
EF077280.1	Human rhinovirus C2 (RV-C2)		
EF108306.2	Hepatitis C virus, genotype 7a (HCV-7a)		
EF127906.1	KI polyomavirus (KIPyV)		
EF151503.1	Eastern equine encephalitis virus, South American (EEEV-SA)		
EF153473.1	Human adenovirus 48 (HAdV-48)		
EF153474.1	Human adenovirus 26 (HAdV-26)		
EF155421.1	Human rhinovirus A102 (RV-A102)		
EF173414.1	Human rhinovirus A11 (RV-A11)		
EF173415.1	Human rhinovirus A12 (RV-A12)		
EF173416.1	Human rhinovirus A24 (RV-A24)		
EF173417.1	Human rhinovirus A64 (RV-A64)		
EF173418.1	Human rhinovirus A78 (RV-A78)		
EF173419.1	Human rhinovirus A94 (RV-A94)		
EF173420.1	Human rhinovirus B17 (RV-B17)		
EF173423.1	Human rhinovirus B37 (RV-B37)		
EF173425.1	Human rhinovirus B93 (RV-B93)		
EF186077.2	Human rhinovirus C3 (RV-C3)		
EF422221.1	Betapapillomavirus 2 - Human papillomavirus 107 (HPV-107)		
EF424625.1	Hepatitis C virus, genotype 6q (HCV-6q)		
EF424626.1	Hepatitis C virus, genotype 6p (HCV-6p)		
EF424627.1	Hepatitis C virus, genotype 6o (HCV-6o)		
EF424628.1	Hepatitis C virus, genotype 6l (HCV-6l)		
EF424629.1	Hepatitis C virus, genotype 6c (HCV-6c)		
EF444549.1	WU polyomavirus (WUPyV)		
EF467176.1	Gammapapillomavirus 5 - Human papillomavirus 88 (HPV-88)		
EF538875.1	Gammatorquevirus homidi3 - Torque teno midi virus 3 (TTMdV3)		
EF538876.1	Gammatorquevirus homidi4 - Torque teno midi virus 4 (TTMdV4)		
EF538880.1	Betatorquevirus homini10 - Torque teno mini virus 10 (TTMV10)		
EF538881.1	Betatorquevirus homini11 - Torque teno mini virus 11 (TTMV11)		
EF538882.1	Betatorquevirus homini12 - Torque teno mini virus 12 (TTMV12)		
EF543524.1	Orthohantavirus caobangense - Cao B?ng  virus (CBNV)	S segment	
EF543525.2	Orthohantavirus caobangense - Cao B?ng  virus (CBNV)	L segment	
EF543526.1	Orthohantavirus caobangense - Cao B?ng  virus (CBNV)	M segment	
EF555644.1	Enterovirus C99 (EV-C99)		
EF555645.1	Enterovirus C102 (EV-C102)		
EF582385.1	Human rhinovirus C4 (RV-C4)		
EF582386.1	Human rhinovirus C5 (RV-C5)		
EF582387.1	Human rhinovirus C6 (RV-C6)		
EF632069.1	Hepatitis C virus, genotype 6t (HCV-6t)		
EF646763.1	Orthohantavirus prospectense - Prospect Hill virus (PHV)	L segment	
EF667344.1	Enterovirus A92 (EV-A92)		
EU260463.1	Chapare virus (CHAPV)	S segment	
EU260464.1	Chapare virus (CHAPV)	L segment	
EU392169.1	Hepatitis C virus, genotype 4f (HCV-4f)		
EU408326.1	Hepatitis C virus, genotype 6e (HCV-6)		
EU408329.1	Hepatitis C virus, genotype 6s (HCV-6s)		
EU410348.1	Betapapillomavirus 2 - Human papillomavirus 110 (HPV-110)		
EU410349.1	Betapapillomavirus 2 - Human papillomavirus 111 (HPV-111)		
EU490415.1	Rotavirus betagastroenteritidis - Rotavirus B (RVB)	VP1 segment	
EU490418.1	Rotavirus betagastroenteritidis - Rotavirus B (RVB)	VP3 segment	
EU541441.1	Gammapapillomavirus 7 - Human papillomavirus 109 (HPV-109)		
EU541442.1	Gammapapillomavirus 8 - Human papillomavirus 112 (HPV-112)		
EU556224.1	Human parechovirus 7 (HPeV-7)		
EU643834.1	Hepatitis C virus, genotype 6w (HCV-6w)		
EU716175.1	Human parechovirus 8 (HPeV-8)		
EU787450.2	Aichivirus C1 (AiV-C1)		
EU788002.1	Orthohantavirus maporalense - Maporal virus (MAPV)	L segment	
EU798760.1	Hepatitis C virus, genotype 6u (HCV-6u)		
EU840728.1	Human rhinovirus C19 (RV-C19)		
EU840733.1	Enterovirus C104 (EV-C104)		
EU840952.2	Human rhinovirus C11 (RV-C11)		
EU918736.1	Human bocavirus 3 (HBoV3)		
FJ007373.1	Enterovirus J103 (EV-J103)		
FJ168778.1	Human metapneumovirus, subtype B2 (HMPV-B2)		
FJ168779.1	Human metapneumovirus, subtype A2 (HMPV-A2)		
FJ169625.1	Human adenovirus 53 (HAdV-53)		
FJ170278.1	Human bocavirus 2c (HBoV2c)		
FJ222451.1	Mamastrovirus 6 (MAstV6)		
FJ349096.1	Human adenovirus 6 (HAdV-6)		
FJ373179.1	Human parechovirus 14 (HPeV-14)		
FJ404771.1	Human adenovirus 22 (HAdV-22)		
FJ434664.1	Avastrovirus 3 (AAstV3)		
FJ435090.1	Hepatitis C virus, genotype 6v (HCV-6v)		
FJ445111.1	Human rhinovirus A1 (RV-A1)		
FJ445112.1	Human rhinovirus B5 (RV-B5)		
FJ445113.1	Human rhinovirus A8 (RV-A8)		
FJ445116.1	Human rhinovirus A13 (RV-A13)		
FJ445118.1	Human rhinovirus A18 (RV-A18)		
FJ445119.1	Human rhinovirus A19 (RV-A19)		
FJ445120.1	Human rhinovirus A20 (RV-A20)		
FJ445121.1	Human rhinovirus A21 (RV-A21)		
FJ445122.1	Human rhinovirus A22 (RV-A22)		
FJ445123.1	Human rhinovirus A25 (RV-A25)		
FJ445124.1	Human rhinovirus B26 (RV-B26)		
FJ445125.1	Human rhinovirus A29 (RV-A29)		
FJ445126.1	Human rhinovirus A31 (RV-A31)		
FJ445127.1	Human rhinovirus A32 (RV-A32)		
FJ445128.1	Human rhinovirus A33 (RV-A33)		
FJ445129.1	Human rhinovirus A40 (RV-A40)		
FJ445130.1	Human rhinovirus B42 (RV-B42)		
FJ445131.1	Human rhinovirus A43 (RV-A43)		
FJ445132.1	Human rhinovirus A45 (RV-A45)		
FJ445133.1	Human rhinovirus A47 (RV-A47)		
FJ445135.1	Human rhinovirus A50 (RV-A50)		
FJ445136.1	Human rhinovirus A51 (RV-A51)		
FJ445137.1	Human rhinovirus B104 (RV-B104)		
FJ445138.1	Human rhinovirus A54 (RV-A54)		
FJ445140.1	Human rhinovirus A56 (RV-A56)		
FJ445141.1	Human rhinovirus A57 (RV-A57)		
FJ445142.1	Human rhinovirus A58 (RV-A58)		
FJ445143.1	Human rhinovirus A60 (RV-A60)		
FJ445144.1	Human rhinovirus A61 (RV-A61)		
FJ445145.1	Human rhinovirus A62 (RV-A62)		
FJ445146.1	Human rhinovirus A63 (RV-A63)		
FJ445147.1	Human rhinovirus A65 (RV-A65)		
FJ445148.1	Human rhinovirus A66 (RV-A66)		
FJ445149.1	Human rhinovirus A67 (RV-A67)		
FJ445150.1	Human rhinovirus A68 (RV-A68)		
FJ445151.1	Human rhinovirus B69 (RV-B69)		
FJ445152.1	Human rhinovirus A71 (RV-A71)		
FJ445153.1	Human rhinovirus B72 (RV-B72)		
FJ445154.1	Human rhinovirus A77 (RV-A77)		
FJ445155.1	Human rhinovirus B79 (RV-B79)		
FJ445156.1	Human rhinovirus A80 (RV-A80)		
FJ445157.1	Human rhinovirus A81 (RV-A81)		
FJ445161.1	Human rhinovirus B83 (RV-B83)		
FJ445162.1	Human rhinovirus B84 (RV-B84)		
FJ445163.1	Human rhinovirus A85 (RV-A85)		
FJ445164.1	Human rhinovirus B86 (RV-B86)		
FJ445167.1	Human rhinovirus A90 (RV-A90)		
FJ445168.1	Human rhinovirus B91 (RV-B91)		
FJ445169.1	Human rhinovirus B92 (RV-B92)		
FJ445171.1	Human rhinovirus A96 (RV-A96)		
FJ445172.1	Human rhinovirus B97 (RV-B97)		
FJ445174.1	Human rhinovirus B99 (RV-B99)		
FJ445175.1	Human rhinovirus A100 (RV-A100)		
FJ445177.1	Human rhinovirus A9 (RV-A9)		
FJ445186.1	Human rhinovirus B27 (RV-B27)		
FJ445188.1	Human rhinovirus B52 (RV-B52)		
FJ462431.1	Hepatitis C virus, genotype 4p (HCV-4p)		
FJ462432.1	Hepatitis C virus, genotype 4g (HCV-4g)		
FJ462433.1	Hepatitis C virus, genotype 4m (HCV-4m)		
FJ462434.1	Hepatitis C virus, genotype 4q (HCV-4q)		
FJ462435.1	Hepatitis C virus, genotype 4b (HCV-4b)		
FJ462436.1	Hepatitis C virus, genotype 4c (HCV-4c)		
FJ462437.1	Hepatitis C virus, genotype 4d (HCV-4d)		
FJ462438.1	Hepatitis C virus, genotype 4k (HCV-4k)		
FJ462439.1	Hepatitis C virus, genotype 4r (HCV-4r)		
FJ462440.1	Hepatitis C virus, genotype 4o (HCV-4o)		
FJ462441.1	Hepatitis C virus, genotype 4n (HCV-4n)		
FJ532244.1	Orthohantavirus mamorense - Rio Mamoré virus  (RIOMV)	S segment	
FJ608550.1	Orthohantavirus mamorense - Rio Mamoré virus  (RIOMV)	M segment	
FJ643676.1	Human adenovirus 55 (HAdV-55)		
FJ804072.1	Gammapapillomavirus 9 - Human papillomavirus 116 (HPV-116)		
FJ809772.1	Orthohantavirus mamorense - Rio Mamoré virus  (RIOMV)	L segment	
FJ824826.1	Human adenovirus 28 (HAdV-28)		
FJ839869.1	Hepatitis C virus, genotype 4t (HCV-4t)		
FJ839870.1	Hepatitis C virus, genotype 4l (HCV-4l)		
FJ858378.1	Orthohantavirus bayoui - Catacamus virus (CATV)	L segment	
FJ947080.1	Betapapillomavirus 3 - Human papillomavirus 115 (HPV-115)		
FJ952384.1	Lujo virus (LUJV)	S segment	
FJ952385.1	Lujo virus (LUJV)	L segment	
FJ973558.1	Human bocavirus 2a (HBoV2a)		
FJ973560.1	Human bocavirus 2b (HBoV2b)		
FJ973561.2	Human bocavirus 4 (HBoV4)		
FJ973620.1	Mamastrovirus 9 (MAstV9)		
FM212639.1	Gammapapillomavirus 6 - Human papillomavirus 108 (HPV-108)		
FM955837.2	Betapapillomavirus 1 - Human papillomavirus 98 (HPV-98)		
FM955838.1	Betapapillomavirus 1 - Human papillomavirus 99 (HPV-99)		
FM955839.1	Betapapillomavirus 2 - Human papillomavirus 100 (HPV-100)		
FM955840.1	Betapapillomavirus 2 - Human papillomavirus 104 (HPV-104)		
FM955841.1	Betapapillomavirus 1 - Human papillomavirus 105 (HPV-105)		
FM955842.1	Betapapillomavirus 2 - Human papillomavirus 113 (HPV-113)		
FN547152.2	Alphapapillomavirus 2 - Human papillomavirus 125 (HPV-125)		
FN666428.2	Hepatitis C virus, genotype 2q (HCV-2q)		
FN677755.1	Betapapillomavirus 5 - Human papillomavirus 150 (HPV-150)		
FN677756.1	Betapapillomavirus 2 - Human papillomavirus 151 (HPV-151)		
GQ179640.3	Salivirus A1 (SaV-A1)		
GQ200820.1	Orthohantavirus bayoui - Bayou virus (BAYV)	S segment	
GQ200821.1	Orthohantavirus delgaditoense - Caño Delgadito virus (CADV)	L segment	
GQ223227.1	Human rhinovirus C8 (RV-C8)		
GQ223228.1	Human rhinovirus C9 (RV-C9)		
GQ244463.1	Alphapapillomavirus 3 - Human papillomavirus 114 (HPV-114)		
GQ244521.1	Orthohantavirus bayoui - Bayou virus (BAYV)	M segment	
GQ244526.1	Orthohantavirus bayoui - Bayou virus (BAYV)	L segment	
GQ246950.1	Alphapapillomavirus 2 - Human papillomavirus 117 (HPV-117)		
GQ246951.1	Betapapillomavirus 1 - Human papillomavirus 118 (HPV-118)		
GQ287646.1	Western equine encephalitis virus, South American (WEEV-SA)		
GQ323774.1	Human rhinovirus C10 (RV-C10)		
GQ384080.1	Human adenovirus 36 (HAdV-36)		
GQ415051.1	Human rhinovirus A101 (RV-A101)		
GQ415660.1	Mamastrovirus 8 (MAstV8)		
GQ845441.1	Gammapapillomavirus 8 - Human papillomavirus 119 (HPV-119)		
GQ845442.1	Betapapillomavirus 2 - Human papillomavirus 120 (HPV-120)		
GQ845443.1	Gammapapillomavirus 10 - Human papillomavirus 121 (HPV-121)		
GQ845444.1	Betapapillomavirus 2 - Human papillomavirus 122 (HPV-122)		
GQ845445.1	Gammapapillomavirus 7 - Human papillomavirus 123 (HPV-123)		
GQ845446.1	Betapapillomavirus 1 - Human papillomavirus 124 (HPV-124)		
GQ865517.1	Enterovirus C109 (EV-C109)		
GU117629.1	Gammapapillomavirus 7 - Human papillomavirus 149 (HPV-149)		
GU117630.1	Gammapapillomavirus 10 - Human papillomavirus 130 (HPV-130)		
GU117631.1	Gammapapillomavirus 14 - Human papillomavirus 131 (HPV-131)		
GU117632.1	Gammapapillomavirus 12 - Human papillomavirus 132 (HPV-132)		
GU117633.1	Gammapapillomavirus 10 - Human papillomavirus 133 (HPV-133)		
GU117634.1	Gammapapillomavirus 7 - Human papillomavirus 134 (HPV-134)		
GU119961.3	Hepatitis E virus, genotype 4a (HEV-4a)		
GU129016.1	Gammapapillomavirus 12 - Human papillomavirus 148 (HPV-148)		
GU191019.1	Human adenovirus 18 (HAdV-18)		
GU219984.1	Human rhinovirus C15 (RV-C15)		
GU225708.1	Gammapapillomavirus 13 - Human papillomavirus 128 (HPV-128)		
GU233853.1	Gammapapillomavirus 9 - Human papillomavirus 129 (HPV-129)		
GU245693.2	Aichivirus B3 (AiV-B3)		
GU733443.1	Rotavirus deltagastroenteritidis - Rotavirus D (RVD)	VP1 segment	
GU733444.1	Rotavirus deltagastroenteritidis - Rotavirus D (RVD)	VP2 segment	
GU733445.1	Rotavirus deltagastroenteritidis - Rotavirus D (RVD)	VP4 segment	
GU733446.1	Rotavirus deltagastroenteritidis - Rotavirus D (RVD)	VP3 segment	
GU733447.1	Rotavirus deltagastroenteritidis - Rotavirus D (RVD)	NSP1 segment	
GU733448.1	Rotavirus deltagastroenteritidis - Rotavirus D (RVD)	VP6 segment	
GU733449.1	Rotavirus deltagastroenteritidis - Rotavirus D (RVD)	NSP3 segment	
GU733450.1	Rotavirus deltagastroenteritidis - Rotavirus D (RVD)	NSP2 segment	
GU733451.1	Rotavirus deltagastroenteritidis - Rotavirus D (RVD)	VP7 segment	
GU733452.1	Rotavirus deltagastroenteritidis - Rotavirus D (RVD)	NSP4 segment	
GU733453.1	Rotavirus deltagastroenteritidis - Rotavirus D (RVD)	NSP5/NSP6 segments	
GU814265.1	Hepatitis C virus, genotype 4a (HCV-4a)		
HE963025.1	Betapapillomavirus 2 - Human papillomavirus 159 (HPV-159)		
HF930491.1	Betapapillomavirus 2 - Human papillomavirus 174 (HPV-174)		
HG421739.1	Gammapapillomavirus 15 - Human papillomavirus 179 (HPV-179)		
HG530535.1	Gammapapillomavirus 25 - Human papillomavirus 184 (HPV-184)		
HM002617.1	Sapovirus sapporoense, Sapporo strain		
HM011570.1	Gammapapillomavirus 12 - Human papillomavirus 127 (HPV-127)		
HM015219.1	Orthohantavirus rockportense - Rockport virus (RKPV)	M segment	
HM015221.1	Orthohantavirus rockportense - Rockport virus (RKPV)	L segment	
HM015223.1	Orthohantavirus rockportense - Rockport virus (RKPV)	S segment	
HM029238.1	Avastrovirus 2 (AAstV2)		
HM236897.1	Human rhinovirus C32 (RV-C32)		
HM236903.1	Human rhinovirus C21 (RV-C21)		
HM236904.1	Human rhinovirus C26 (RV-C26)		
HM236906.1	Human rhinovirus C27 (RV-C27)		
HM236908.1	Human rhinovirus C13 (RV-C13)		
HM236911.1	Human rhinovirus C14 (RV-C14)		
HM236918.1	Human rhinovirus C18 (RV-C18)		
HM236923.1	Human rhinovirus C20 (RV-C20)		
HM236934.1	Human rhinovirus C33 (RV-C33)		
HM236936.1	Human rhinovirus C17 (RV-C17)		
HM236939.1	Human rhinovirus C24 (RV-C24)		
HM236949.1	Human rhinovirus C29 (RV-C29)		
HM236952.1	Human rhinovirus C25 (RV-C25)		
HM236954.1	Human rhinovirus C28 (RV-C28)		
HM236958.1	Human rhinovirus C12 (RV-C12)		
HM236964.1	Human rhinovirus C31 (RV-C31)		
HM236968.1	Human rhinovirus C30 (RV-C30)		
HM756286.1	Orthohantavirus luxiense - Lúx? virus (LUXV)	S segment	
HM756287.1	Orthohantavirus luxiense - Lúx? virus (LUXV)	M segment	
HM770721.2	Human adenovirus 56 (HAdV-56)		
HM999987.1	Gammapapillomavirus 15 - Human papillomavirus 135 (HPV-135)		
HM999988.1	Gammapapillomavirus 11 - Human papillomavirus 136 (HPV-136)		
HM999989.1	Gammapapillomavirus 16 - Human papillomavirus 137 (HPV-137)		
HM999990.1	Gammapapillomavirus 7 - Human papillomavirus 138 (HPV-138)		
HM999991.1	Gammapapillomavirus 7 - Human papillomavirus 139 (HPV-139)		
HM999992.1	Gammapapillomavirus 11 - Human papillomavirus 140 (HPV-140)		
HM999993.1	Gammapapillomavirus 11 - Human papillomavirus 141 (HPV-141)		
HM999994.1	Gammapapillomavirus 10 - Human papillomavirus 142 (HPV-142)		
HM999995.1	Betapapillomavirus 1 - Human papillomavirus 143 (HPV-143)		
HM999996.1	Gammapapillomavirus 17 - Human papillomavirus 144 (HPV-144)		
HM999997.1	Betapapillomavirus 2 - Human papillomavirus 145 (HPV-145)		
HM999998.1	Gammapapillomavirus 15 - Human papillomavirus 146 (HPV-146)		
HM999999.1	Gammapapillomavirus 8 - Human papillomavirus 147 (HPV-147)		
HQ123444.1	Human rhinovirus B100 (RV-B100)		
HQ403603.1	Rotavirus phigastroenteritidis - Rotavirus F (RVF)	VP6 segment	
HQ403604.1	Rotavirus gammagastroenteritidis - Rotavirus G (RVG)	VP6 segment	
HQ404253.1	Orthohantavirus luxiense - Lúx? virus (LUXV)	L segment	
HQ702854.1	Enterovirus G3 (EV-G3)		
HQ834695.1	Orthohantavirus jejuense - Jeju virus (JJUV)	S segment	
HQ834696.1	Orthohantavirus jejuense - Jeju virus (JJUV)	M segment	
HQ834697.1	Orthohantavirus jejuense - Jeju virus (JJUV)	L segment	
HQ883276.1	Human adenovirus 58 (HAdV-58)		
J01917.1	Human adenovirus 2 (HAdV-2)		
J02094.1	Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Lee/1940	segment 7 (MP)	
J02095.1	Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Lee/1940	segment 6 (NA)	
J02096.1	Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Lee/1940	segment 8 (NS)	
J02146.1	Alphainfluenzavirus influenzae - Influenza A virus (IAV), strain A/Puerto Rico/8/1934(H1N1)	segment 6 (NA)	
J02147.1	Alphainfluenzavirus influenzae - Influenza A virus (IAV), strain A/Puerto Rico/8/1934(H1N1)	segment 5 (NP)	
J02150.1	Alphainfluenzavirus influenzae - Influenza A virus (IAV), strain A/Puerto Rico/8/1934(H1N1)	segment 8 (NS)	
J02151.1	Alphainfluenzavirus influenzae - Influenza A virus (IAV), strain A/Puerto Rico/8/1934(H1N1)	segment 2 (PB1)	
J04324.1	Lassa virus (LASV)	S segment	
J04353.1	Alphapapillomavirus 9 - Human papillomavirus 31 (HPV-31)		
JF304768.1	Betapapillomavirus 1 - Human papillomavirus 152 (HPV-152)		
JF317015.1	Human rhinovirus C51 (RV-C51)		
JF416310.1	Human rhinovirus C44 (RV-C44)		
JF416311.1	Human rhinovirus C36 (RV-C36)		
JF416318.1	Human rhinovirus C46 (RV-C46)		
JF416321.1	Human rhinovirus C37 (RV-C37)		
JF416322.1	Human rhinovirus C38 (RV-C38)		
JF436925.1	Human rhinovirus C35 (RV-C35)		
JF519760.1	Human rhinovirus C47 (RV-C47)		
JF519762.1	Human rhinovirus C48 (RV-C48)		
JF735111.1	Hepatitis C virus, genotype 2m (HCV-2m)		
JF735114.1	Hepatitis C virus, genotype 2d (HCV-2d)		
JF735115.1	Hepatitis C virus, genotype 2r (HCV-2r)		
JF735120.1	Hepatitis C virus, genotype 2e (HCV-2e)		
JF735122.1	Hepatitis C virus, genotype 3k (HCV-3k)		
JF735123.1	Hepatitis C virus, genotype 3g (HCV-3g)		
JF735125.1	Hepatitis C virus, genotype 3i (HCV-3i)		
JF735126.1	Hepatitis C virus, genotype 3h (HCV-3h)		
JF735136.1	Hepatitis C virus, genotype 4s (HCV-4s)		
JF755427.1	Aichivirus A3 (AiV-A3)		
JF781500.1	Human rhinovirus B101 (RV-B101)		
JF819648.2	Orthoflavivirus encephalitidis - Tick-borne encephalitis virus, Far Eastern subtype (TBEV-FE)		
JF906559.1	Gammapapillomavirus 7 - Human papillomavirus 155 (HPV-155)		
JF920148.1	Orthohantavirus dobravaense - Sochi virus (SOCV)	L segment	
JF920149.1	Orthohantavirus dobravaense - Sochi virus (SOCV)	M segment	
JF920150.1	Orthohantavirus dobravaense - Sochi virus (SOCV)	S segment	
JF965515.1	Human rhinovirus A103 (RV-A103)		
JF966371.1	HPV-mKN1		
JF966372.1	HPV-mKN2		
JF966373.1	HPV-mFS1		
JF966374.1	HPV-mKN3		
JF966375.1	HPV-mFD1		
JF966376.1	HPV-mFD2		
JF966378.1	HPV-mCG2		
JF966379.1	HPV-mCG3		
JN171845.1	Gammapapillomavirus 13 - Human papillomavirus 153 (HPV-153)		
JN205461.1	Human rhinovirus C39 (RV-C39)		
JN211193.1	Gammapapillomavirus 11 - Human papillomavirus 154 (HPV-154)		
JN226746.1	Human adenovirus 10 (HAdV-10)		
JN226747.1	Human adenovirus 13 (HAdV-13)		
JN226749.1	Human adenovirus 20 (HAdV-20)		
JN226750.1	Human adenovirus 23 (HAdV-23)		
JN226751.1	Human adenovirus 24 (HAdV-24)		
JN226752.1	Human adenovirus 25 (HAdV-25)		
JN226753.1	Human adenovirus 27 (HAdV-27)		
JN226754.1	Human adenovirus 29 (HAdV-29)		
JN226755.1	Human adenovirus 30 (HAdV-30)		
JN226756.1	Human adenovirus 32 (HAdV-32)		
JN226757.1	Human adenovirus 47 (HAdV-47)		
JN226758.1	Human adenovirus 33 (HAdV-33)		
JN226759.1	Human adenovirus 38 (HAdV-38)		
JN226760.1	Human adenovirus 39 (HAdV-39)		
JN226761.1	Human adenovirus 42 (HAdV-42)		
JN226762.1	Human adenovirus 43 (HAdV-43)		
JN226763.1	Human adenovirus 44 (HAdV-44)		
JN226764.1	Human adenovirus 45 (HAdV-45)		
JN226765.1	Human adenovirus 51 (HAdV-51)		
JN387133.1	Aichivirus A2 (AiV-A2)		
JN562727.1	Human rhinovirus A104 (RV-A104)		
JN596591.1	Rotavirus phigastroenteritidis - Rotavirus F (RVF)	VP1 segment	
JN596592.1	Rotavirus gammagastroenteritidis - Rotavirus G (RVG)	VP1 segment	
JN614995.1	Human rhinovirus A105 (RV-A105)		
JN614996.1	Human rhinovirus B103 (RV-B103)		
JN798566.1	Human rhinovirus C49 (RV-C49)		
JN807387.1	Enterovirus G4 (EV-G4)		
JN815249.1	Human rhinovirus C43 (RV-C43)		
JN815251.1	Human rhinovirus C40 (RV-C40)		
JQ082300.1	Orthohantavirus sangassouense - Sangassou virus (SANGV)	S segment	
JQ082301.1	Orthohantavirus sangassouense - Sangassou virus (SANGV)	M segment	
JQ082302.1	Orthohantavirus sangassouense - Sangassou virus (SANGV)	L segment	
JQ245971.1	Human rhinovirus A106 (RV-A106)		
JQ277724.1	Enterovirus G5 (EV-G5)		
JQ308210.1	Gyrovirus homsa1		
JQ326209.1	Human adenovirus 19 (HAdV-19)		
JQ611712.1	Orthohantavirus mamorense - Maripa virus (MARV)	S segment	
JQ611713.1	Orthohantavirus mamorense - Maripa virus (MARV)	L segment	
JQ611714.1	Orthohantavirus mamorense - Maripa virus (MARV)	M segment	
JQ818253.1	Enterovirus G6 (EV-G6)		
JQ919995.1	Rotavirus phigastroenteritidis - Rotavirus F (RVF)	VP2 segment	
JQ919996.1	Rotavirus phigastroenteritidis - Rotavirus F (RVF)	VP3 segment	
JQ919997.1	Rotavirus phigastroenteritidis - Rotavirus F (RVF)	VP4 segment	
JQ919998.1	Rotavirus phigastroenteritidis - Rotavirus F (RVF)	VP7 segment	
JQ919999.1	Rotavirus phigastroenteritidis - Rotavirus F (RVF)	NSP1 segment	
JQ920000.1	Rotavirus phigastroenteritidis - Rotavirus F (RVF)	NSP2 segment	
JQ920001.1	Rotavirus phigastroenteritidis - Rotavirus F (RVF)	NSP3 segment	
JQ920002.1	Rotavirus phigastroenteritidis - Rotavirus F (RVF)	NSP4 segment	
JQ920003.1	Rotavirus phigastroenteritidis - Rotavirus F (RVF)	NSP5/NSP6 segments	
JQ920004.1	Rotavirus gammagastroenteritidis - Rotavirus G (RVG)	VP2 segment	
JQ920005.1	Rotavirus gammagastroenteritidis - Rotavirus G (RVG)	VP3 segment	
JQ920006.1	Rotavirus gammagastroenteritidis - Rotavirus G (RVG)	VP4 segment	
JQ920007.1	Rotavirus gammagastroenteritidis - Rotavirus G (RVG)	VP7 segment	
JQ920008.1	Rotavirus gammagastroenteritidis - Rotavirus G (RVG)	NSP1 segment	
JQ920009.1	Rotavirus gammagastroenteritidis - Rotavirus G (RVG)	NSP2 segment	
JQ920010.1	Rotavirus gammagastroenteritidis - Rotavirus G (RVG)	NSP3 segment	
JQ920011.1	Rotavirus gammagastroenteritidis - Rotavirus G (RVG)	NSP4 segment	
JQ920012.1	Rotavirus gammagastroenteritidis - Rotavirus G (RVG)	NSP5/NSP6 segments	
JQ922305.1	Deltainfluenzavirus influenzae - Influenza D virus (IDV), strain D/swine/Oklahoma/1334/2011	segment 1 (PB2)	
JQ922306.1	Deltainfluenzavirus influenzae - Influenza D virus (IDV), strain D/swine/Oklahoma/1334/2011	segment 2 (PB1)	
JQ922307.1	Deltainfluenzavirus influenzae - Influenza D virus (IDV), strain D/swine/Oklahoma/1334/2011	segment 3 (P3)	
JQ922308.1	Deltainfluenzavirus influenzae - Influenza D virus (IDV), strain D/swine/Oklahoma/1334/2011	segment 4 (HEF)	
JQ922309.1	Deltainfluenzavirus influenzae - Influenza D virus (IDV), strain D/swine/Oklahoma/1334/2011	segment 5 (NP)	
JQ922310.1	Deltainfluenzavirus influenzae - Influenza D virus (IDV), strain D/swine/Oklahoma/1334/2011	segment 6 (P42)	
JQ922311.1	Deltainfluenzavirus influenzae - Influenza D virus (IDV), strain D/swine/Oklahoma/1334/2011	segment 7 (NS)	
JQ923422.1	Human bocavirus 1 (HBoV1)		
JX028271.1	Orthohantavirus puumalaense - Muju virus  (MUJV)	L segment	
JX028272.1	Orthohantavirus puumalaense - Muju virus  (MUJV)	M segment	
JX028273.1	Orthohantavirus puumalaense - Muju virus  (MUJV)	S segment	
JX074053.1	Human rhinovirus B102 (RV-B102)		
JX134044.1	Betatorquevirus homini15 - Torque teno mini virus 15 (TTMV15		
JX134046.1	Betatorquevirus homini19 - Torque teno mini virus 19 (TTMV19)		
JX219567.1	Human parechovirus 12 (HPeV-12)		
JX219568.1	Human parechovirus 10 (HPeV-10)		
