KF021599.1	"Influenza A virus (IAV), strain A/Shanghai/02/2013(H7N9)"	segment 6 (NA)	
KF021600.1	"Influenza A virus (IAV), strain A/Shanghai/02/2013(H7N9)"	segment 7 (MP)	
KF021601.1	"Influenza A virus (IAV), strain A/Shanghai/02/2013(H7N9)"	segment 8 (NS)	
KF312882.1	Enterovirus B111 (EV-B111)		
KF688606.1	Human rhinovirus C50 (RV-C50)		
KF958311.1	Human rhinovirus C41 (RV-C41)		
KF990476.1	Enterovirus B106 (EV-B106)		
KJ156451.1	Enterovirus G11 (EV-G11)		
KJ418244.1	Enterovirus B112 (EV-B112)		
KJ675505.1	Human rhinovirus C42 (RV-C42)		
KJ675506.1	Human rhinovirus C23 (RV-C23)		
KJ675507.1	Human rhinovirus C22 (RV-C22)		
KJ701249.1	Enterovirus B113 (EV-B113)		
KM273013.1	Enterovirus B93 (EV-B93)		
KM486097.1	Human rhinovirus C34 (RV-C34)		
KP282614.1	Human rhinovirus C54 (RV-C54)		
KP345887.1	Enterovirus I1 (EV-I1)		
KP345888.1	Enterovirus I2 (EV-I2)		
KP890662.1	Human rhinovirus C57 (RV-C57)		
KP982873.1	Enterovirus G10 (EV-G10)		
KR997882.1	Human rhinovirus C16 (RV-C16)		
KR997885.1	Human rhinovirus C55 (RV-C55)		
KT265900.1	Enterovirus G12 (EV-G12)		
KT265903.1	Enterovirus G13 (EV-G13)		
KT265909.1	Enterovirus G14 (EV-G14)		
KT265911.2	Enterovirus G8 (EV-G8)		
KT265941.1	Enterovirus G15 (EV-G15)		
KT265961.2	Enterovirus G9 (EV-G9)		
KT266010.1	Enterovirus G16 (EV-G16)		
KT319121.2	Human parechovirus 17 (HPeV-17)		
KT879915.1	Human parechovirus 18 (HPeV-18)		
KU297674.1	Enterovirus G20 (EV-G20)		
KU355876.1	Enterovirus A114 (EV-A114)		
KU355877.1	Enterovirus A121 (EV-A121)		
KU587555.1	Enterovirus L1 (EV-L1)		
KX156158.1	Enterovirus K1 (EV-K1)		
KX156159.1	Enterovirus K2 (EV-K2)		
KY352407.1	Severe acute respiratory syndrome-related coronavirus (SARSr-CoV)		
KY624849.1	Human rhinovirus C45 (RV-C45)		
KY761948.1	Enterovirus G17 (EV-G17)		
L11133.1	"Influenza A virus (IAV), strain A/Korea/426/1968(H2N2)"	segment 4 (HA)	
L19443.1	Human adenovirus 40 (HAdV-40)		
L24917.1	Human rhinovirus A16 (RV-A16)		
LC004772.1	Human rhinovirus C56 (RV-C56)		
LC038188.1	Enterovirus AN12  (EV-AN12)		
LC123285.1	"Influenza C virus (ICV), strain C/Yamagata/64"	segment 1 (PB2)	
LC123387.1	"Influenza C virus (ICV), strain C/Yamagata/64"	segment 2 (PB1)	
LC123489.1	"Influenza C virus (ICV), strain C/Yamagata/64"	segment 3 (P3)	
LC123724.1	"Influenza C virus (ICV), strain C/Yamagata/64"	segment 5 (NP)	
LK021688.1	Enterovirus A120 (EV-A120)		
M14880.1	"Influenza B virus (IBV), strain B/Lee/1940"	segment 2 (PB1)	
M15240.2	Rubella virus (RuV)		
M16560.1	Coxsackievirus B1 (CV-B1)		
M25935.1	"Influenza A virus (IAV), strain A/Korea/426/1968(H2N2)"	segment 2 (PB1)	
M26079.1	"Influenza A virus (IAV), strain A/Korea/426/1968(H2N2)"	segment 3 (PA)	
M63531.1	"Influenza A virus (IAV), strain A/Korea/426/1968(H2N2)"	segment 7 (MP)	
M73524.1	"Influenza A virus (IAV), strain A/Korea/426/1968(H2N2)"	segment 1 (PB2)	
M74568.1	Human respiratory syncytial virus type A (hRSV-A)		
M88483.1	Coxsackievirus B3 (CV-B3)		
MF113370.1	Enterovirus G18 (EV-G18)		
MF113372.1	Enterovirus G19 (EV-G19)		
MF775367.1	Human rhinovirus C53 (RV-C53)		
MG958646.1	Enterovirus G7 (EV-G7)		
MH118029.1	Enterovirus B76 (EV-B76)		
MK481079.1	Human respiratory syncytial virus type B wDup (hRSV-B)		
MN163126.1	Human respiratory syncytial virus type A wDup (hRSV-A)		
MN547623.1	Ruhugu virus (RuhV)		
MN552442.2	Rustrela virus (RusV)		
MN908947.3	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)		
MT081371.1	Enterovirus D111 (EV-D111)		
S45208.1	Human parechovirus 1 (HPeV-1)		
U05876.1	Coxsackievirus A16 (CVA-16)		
U22521.1	Enterovirus A71 (EV-A71)		
V00603.1	"Influenza A virus (IAV), strain A/Puerto Rico/8/1934(H1N1)"	segment 1 (PB2)	
V01088.1	"Influenza A virus (IAV), strain A/Puerto Rico/8/1934(H1N1)"	segment 4 (HA)	
V01099.1	"Influenza A virus (IAV), strain A/Puerto Rico/8/1934(H1N1)"	segment 7 (MP)	
V01106.1	"Influenza A virus (IAV), strain A/Puerto Rico/8/1934(H1N1)"	segment 3 (PA)	
WSS3510840	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/2570/2019(H1N1)"	segment 1 (PB2)	2022-2023 Northern Hemisphere Influenza Season
WSS3510841	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/2570/2019(H1N1)"	segment 2 (PB1)	2022-2023 Northern Hemisphere Influenza Season
WSS3510842	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/2570/2019(H1N1)"	segment 3 (PA)	2022-2023 Northern Hemisphere Influenza Season
WSS3510843	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/2570/2019(H1N1)"	segment 4 (HA)	2022-2023 Northern Hemisphere Influenza Season
WSS3510844	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/2570/2019(H1N1)"	segment 5 (NP)	2022-2023 Northern Hemisphere Influenza Season
WSS3510845	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/2570/2019(H1N1)"	segment 6 (NA)	2022-2023 Northern Hemisphere Influenza Season
WSS3510846	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/2570/2019(H1N1)"	segment 7 (MP)	2022-2023 Northern Hemisphere Influenza Season
WSS3510847	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/2570/2019(H1N1)"	segment 8 (NS)	2022-2023 Northern Hemisphere Influenza Season
WSS3510866	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/588/2019(H1N1)"	segment 1 (PB2)	2022-2023 Northern Hemisphere Influenza Season
WSS3510867	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/588/2019(H1N1)"	segment 2 (PB1)	2022-2023 Northern Hemisphere Influenza Season
WSS3510868	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/588/2019(H1N1)"	segment 3 (PA)	2022-2023 Northern Hemisphere Influenza Season
WSS3510869	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/588/2019(H1N1)"	segment 4 (HA)	2022-2023 Northern Hemisphere Influenza Season
WSS3510870	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/588/2019(H1N1)"	segment 5 (NP)	2022-2023 Northern Hemisphere Influenza Season
WSS3510871	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/588/2019(H1N1)"	segment 6 (NA)	2022-2023 Northern Hemisphere Influenza Season
WSS3510872	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/588/2019(H1N1)"	segment 7 (MP)	2022-2023 Northern Hemisphere Influenza Season
WSS3510873	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/588/2019(H1N1)"	segment 8 (NS)	2022-2023 Northern Hemisphere Influenza Season
WSS3510874	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2)"	segment 1 (PB2)	2022-2023 Northern Hemisphere Influenza Season
WSS3510875	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2)"	segment 2 (PB1)	2022-2023 Northern Hemisphere Influenza Season
WSS3510876	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2)"	segment 3 (PA)	2022-2023 Northern Hemisphere Influenza Season
WSS3510877	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2)"	segment 4 (HA)	2022-2023 Northern Hemisphere Influenza Season
WSS3510878	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2)"	segment 5 (NP)	2022-2023 Northern Hemisphere Influenza Season
WSS3510879	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2)"	segment 6 (NA)	2022-2023 Northern Hemisphere Influenza Season
WSS3510880	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2)"	segment 7 (MP)	2022-2023 Northern Hemisphere Influenza Season
WSS3510881	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2)"	segment 8 (NS)	2022-2023 Northern Hemisphere Influenza Season
WSS3510896	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Sydney/5/2021(H1N1)"	segment 4 (HA)	2023 Southern Hemisphere Influenza Season
WSS3510897	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Sydney/5/2021(H1N1)"	segment 6 (NA)	2023 Southern Hemisphere Influenza Season
WSS3510916	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Sydney/5/2021(H1N1)"	segment 4 (HA)	2023 Southern Hemisphere Influenza Season
WSS3510917	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Sydney/5/2021(H1N1)"	segment 6 (NA)	2023 Southern Hemisphere Influenza Season
WSS3510918	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Sydney/5/2021(H1N1)"	segment 7 (MP)	2023 Southern Hemisphere Influenza Season
WSS3510920	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2)"	segment 2 (PB1)	2023 Southern Hemisphere Influenza Season
WSS3510921	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2)"	segment 4 (HA)	2023 Southern Hemisphere Influenza Season
WSS3510940	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/4897/2022(H1N1)"	segment 4 (HA)	2023-2024 Northern Hemisphere Influenza Season
WSS3510941	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/4897/2022(H1N1)"	segment 6 (NA)	2023-2024 Northern Hemisphere Influenza Season
WSS3510942	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2)"	segment 1 (PB2)	2023-2024 Northern Hemisphere Influenza Season
WSS3510943	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2)"	segment 2 (PB1)	2023-2024 Northern Hemisphere Influenza Season
WSS3510944	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2)"	segment 3 (PA)	2023-2024 Northern Hemisphere Influenza Season
WSS3510945	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2)"	segment 4 (HA)	2023-2024 Northern Hemisphere Influenza Season
WSS3510946	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2)"	segment 5 (NP)	2023-2024 Northern Hemisphere Influenza Season
WSS3510947	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2)"	segment 6 (NA)	2023-2024 Northern Hemisphere Influenza Season
WSS3510948	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2)"	segment 7 (MP)	2023-2024 Northern Hemisphere Influenza Season
WSS3510949	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2)"	segment 8 (NS)	2023-2024 Northern Hemisphere Influenza Season
WSS3510950	"Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021"	segment 1 (PB2)	2023-2024 Northern Hemisphere Influenza Season
WSS3510951	"Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021"	segment 2 (PB1)	2023-2024 Northern Hemisphere Influenza Season
WSS3510952	"Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021"	segment 3 (PA)	2023-2024 Northern Hemisphere Influenza Season
WSS3510953	"Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021"	segment 4 (HA)	2023-2024 Northern Hemisphere Influenza Season
WSS3510954	"Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021"	segment 5 (NP)	2023-2024 Northern Hemisphere Influenza Season
WSS3510955	"Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021"	segment 6 (NA)	2023-2024 Northern Hemisphere Influenza Season
WSS3510956	"Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021"	segment 7 (MP)	2023-2024 Northern Hemisphere Influenza Season
WSS3510957	"Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021"	segment 8 (NS)	2023-2024 Northern Hemisphere Influenza Season
WSS3510958	"Influenza B virus (IBV), Egg-based Vaccines, strain B/PHUKET/3073/2013"	segment 4 (HA)	2023-2024 Northern Hemisphere Influenza Season
WSS3510959	"Influenza B virus (IBV), Egg-based Vaccines, strain B/PHUKET/3073/2013"	segment 6 (NA)	2023-2024 Northern Hemisphere Influenza Season
WSS3510960	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/67/2022(H1N1)"	segment 1 (PB2)	2023-2024 Northern Hemisphere Influenza Season
WSS3510961	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/67/2022(H1N1)"	segment 2 (PB1)	2023-2024 Northern Hemisphere Influenza Season
WSS3510962	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/67/2022(H1N1)"	segment 3 (PA)	2023-2024 Northern Hemisphere Influenza Season
WSS3510963	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/67/2022(H1N1)"	segment 4 (HA)	2023-2024 Northern Hemisphere Influenza Season
WSS3510964	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/67/2022(H1N1)"	segment 5 (NP)	2023-2024 Northern Hemisphere Influenza Season
WSS3510965	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/67/2022(H1N1)"	segment 6 (NA)	2023-2024 Northern Hemisphere Influenza Season
WSS3510966	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/67/2022(H1N1)"	segment 7 (MP)	2023-2024 Northern Hemisphere Influenza Season
WSS3510967	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/67/2022(H1N1)"	segment 8 (NS)	2023-2024 Northern Hemisphere Influenza Season
WSS3510968	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2)"	segment 1 (PB2)	2023-2024 Northern Hemisphere Influenza Season
WSS3510971	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2)"	segment 5 (NP)	2023-2024 Northern Hemisphere Influenza Season
WSS3510972	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2)"	segment 6 (NA)	2023-2024 Northern Hemisphere Influenza Season
WSS3510973	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2)"	segment 7 (MP)	2023-2024 Northern Hemisphere Influenza Season
WSS3510974	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2)"	segment 8 (NS)	2023-2024 Northern Hemisphere Influenza Season
WSS3510977	"Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Austria/1359417/2021"	segment 5 (NP)	2023-2024 Northern Hemisphere Influenza Season
WSS3510979	"Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Austria/1359417/2021"	segment 7 (MP)	2023-2024 Northern Hemisphere Influenza Season
WSS3510981	"Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013"	segment 1 (PB2)	2023-2024 Northern Hemisphere Influenza Season
WSS3510982	"Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013"	segment 2 (PB1)	2023-2024 Northern Hemisphere Influenza Season
WSS3510983	"Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013"	segment 3 (PA)	2023-2024 Northern Hemisphere Influenza Season
WSS3510984	"Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013"	segment 4 (HA)	2023-2024 Northern Hemisphere Influenza Season
WSS3510985	"Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013"	segment 5 (NP)	2023-2024 Northern Hemisphere Influenza Season
WSS3510986	"Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013"	segment 6 (NA)	2023-2024 Northern Hemisphere Influenza Season
WSS3510987	"Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013"	segment 7 (MP)	2023-2024 Northern Hemisphere Influenza Season
WSS3510988	"Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013"	segment 8 (NS)	2023-2024 Northern Hemisphere Influenza Season
WSS3510989	"Influenza A virus (IAV), strain A/Sydney/5/2021(H1N1)"	segment 5 (NP)	
WSS3510990	"Influenza A virus (IAV), strain A/Sydney/5/2021(H1N1)"	segment 8 (NS)	
WSS3510991	"Influenza A virus (IAV), strain A/Sydney/5/2021(H1N1)"	segment 7 (MP)	
WSS3510992	"Influenza A virus (IAV), strain A/Sydney/5/2021(H1N1)"	segment 3 (PA)	
WSS3510993	"Influenza A virus (IAV), strain A/Sydney/5/2021(H1N1)"	segment 1 (PB2)	
WSS3510994	"Influenza A virus (IAV), strain A/Sydney/5/2021(H1N1)"	segment 2 (PB1)	
WSS3510995	"Influenza A virus (IAV), strain A/Sydney/5/2021(H1N1)"	segment 6 (NA)	
WSS3510996	"Influenza A virus (IAV), strain A/Sydney/5/2021(H1N1)"	segment 4 (HA)	
WSS3511005	"Influenza A virus (IAV), strain A/Blackwood/1563/2021(H3N2)"	segment 4 (HA)	
WSS3511006	"Influenza A virus (IAV), strain A/Blackwood/1563/2021(H3N2)"	segment 7 (MP)	
WSS3511007	"Influenza A virus (IAV), strain A/Blackwood/1563/2021(H3N2)"	segment 6 (NA)	
WSS3511008	"Influenza A virus (IAV), strain A/Blackwood/1563/2021(H3N2)"	segment 5 (NP)	
WSS3511009	"Influenza A virus (IAV), strain A/Blackwood/1563/2021(H3N2)"	segment 8 (NS)	
WSS3511010	"Influenza A virus (IAV), strain A/Blackwood/1563/2021(H3N2)"	segment 3 (PA)	
WSS3511011	"Influenza A virus (IAV), strain A/Blackwood/1563/2021(H3N2)"	segment 2 (PB1)	
WSS3511012	"Influenza A virus (IAV), strain A/Blackwood/1563/2021(H3N2)"	segment 1 (PB2)	
WSS3511013	"Influenza A virus (IAV), strain A/Acre/182037-IEC/2022(H3N2)"	segment 1 (PB2)	
WSS3511014	"Influenza A virus (IAV), strain A/Acre/182037-IEC/2022(H3N2)"	segment 2 (PB1)	
WSS3511015	"Influenza A virus (IAV), strain A/Acre/182037-IEC/2022(H3N2)"	segment 3 (PA)	
WSS3511016	"Influenza A virus (IAV), strain A/Acre/182037-IEC/2022(H3N2)"	segment 4 (HA)	
WSS3511017	"Influenza A virus (IAV), strain A/Acre/182037-IEC/2022(H3N2)"	segment 5 (NP)	
WSS3511018	"Influenza A virus (IAV), strain A/Acre/182037-IEC/2022(H3N2)"	segment 6 (NA)	
WSS3511019	"Influenza A virus (IAV), strain A/Acre/182037-IEC/2022(H3N2)"	segment 7 (MP)	
WSS3511020	"Influenza A virus (IAV), strain A/Acre/182037-IEC/2022(H3N2)"	segment 8 (NS)	
WSS3945515	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Cambodia/e0826360/2020(H3N2)"	segment 1 (PB2)	2021-2022 Northern Hemisphere Influenza Season
WSS3945516	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Cambodia/e0826360/2020(H3N2)"	segment 2 (PB1)	2021-2022 Northern Hemisphere Influenza Season
WSS3945517	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Cambodia/e0826360/2020(H3N2)"	segment 3 (PA)	2021-2022 Northern Hemisphere Influenza Season
WSS3945518	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Cambodia/e0826360/2020(H3N2)"	segment 4 (HA)	2021-2022 Northern Hemisphere Influenza Season
WSS3945519	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Cambodia/e0826360/2020(H3N2)"	segment 5 (NP)	2021-2022 Northern Hemisphere Influenza Season
WSS3945520	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Cambodia/e0826360/2020(H3N2)"	segment 6 (NA)	2021-2022 Northern Hemisphere Influenza Season
WSS3945521	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Cambodia/e0826360/2020(H3N2)"	segment 7 (MP)	2021-2022 Northern Hemisphere Influenza Season
WSS3945522	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Cambodia/e0826360/2020(H3N2)"	segment 8 (NS)	2021-2022 Northern Hemisphere Influenza Season
WSS3945523	"Influenza B virus (IBV), Egg-based Vaccines, strain B/Washington/02/2019"	segment 1 (PB2)	2021-2022 Northern Hemisphere Influenza Season
WSS3945524	"Influenza B virus (IBV), Egg-based Vaccines, strain B/Washington/02/2019"	segment 2 (PB1)	2021-2022 Northern Hemisphere Influenza Season
WSS3945525	"Influenza B virus (IBV), Egg-based Vaccines, strain B/Washington/02/2019"	segment 3 (PA)	2021-2022 Northern Hemisphere Influenza Season
WSS3945526	"Influenza B virus (IBV), Egg-based Vaccines, strain B/Washington/02/2019"	segment 4 (HA)	2021-2022 Northern Hemisphere Influenza Season
WSS3945527	"Influenza B virus (IBV), Egg-based Vaccines, strain B/Washington/02/2019"	segment 5 (NP)	2021-2022 Northern Hemisphere Influenza Season
WSS3945528	"Influenza B virus (IBV), Egg-based Vaccines, strain B/Washington/02/2019"	segment 6 (NA)	2021-2022 Northern Hemisphere Influenza Season
WSS3945529	"Influenza B virus (IBV), Egg-based Vaccines, strain B/Washington/02/2019"	segment 7 (MP)	2021-2022 Northern Hemisphere Influenza Season
WSS3945530	"Influenza B virus (IBV), Egg-based Vaccines, strain B/Washington/02/2019"	segment 8 (NS)	2021-2022 Northern Hemisphere Influenza Season
WSS3945541	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Cambodia/e0826360/2020(H3N2)"	segment 4 (HA)	2021-2022 Northern Hemisphere Influenza Season
WSS3945542	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Cambodia/e0826360/2020(H3N2)"	segment 6 (NA)	2021-2022 Northern Hemisphere Influenza Season
WSS3945547	"Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Washington/02/2019"	segment 4 (HA)	2021-2022 Northern Hemisphere Influenza Season
WSS3945560	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/2570/2019(H1N1)"	segment 1 (PB2)	2022 Southern Hemisphere Influenza Season
WSS3945561	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/2570/2019(H1N1)"	segment 2 (PB1)	2022 Southern Hemisphere Influenza Season
WSS3945562	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/2570/2019(H1N1)"	segment 3 (PA)	2022 Southern Hemisphere Influenza Season
WSS3945563	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/2570/2019(H1N1)"	segment 4 (HA)	2022 Southern Hemisphere Influenza Season
WSS3945564	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/2570/2019(H1N1)"	segment 5 (NP)	2022 Southern Hemisphere Influenza Season
WSS3945565	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/2570/2019(H1N1)"	segment 6 (NA)	2022 Southern Hemisphere Influenza Season
WSS3945566	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/2570/2019(H1N1)"	segment 7 (MP)	2022 Southern Hemisphere Influenza Season
WSS3945567	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/2570/2019(H1N1)"	segment 8 (NS)	2022 Southern Hemisphere Influenza Season
WSS3945576	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2)"	segment 1 (PB2)	2022 Southern Hemisphere Influenza Season
WSS3945577	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2)"	segment 2 (PB1)	2022 Southern Hemisphere Influenza Season
WSS3945578	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2)"	segment 3 (PA)	2022 Southern Hemisphere Influenza Season
WSS3945579	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2)"	segment 4 (HA)	2022 Southern Hemisphere Influenza Season
WSS3945580	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2)"	segment 5 (NP)	2022 Southern Hemisphere Influenza Season
WSS3945581	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2)"	segment 6 (NA)	2022 Southern Hemisphere Influenza Season
WSS3945582	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2)"	segment 7 (MP)	2022 Southern Hemisphere Influenza Season
WSS3945583	"Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2)"	segment 8 (NS)	2022 Southern Hemisphere Influenza Season
WSS3945594	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/588/2019(H1N1)"	segment 1 (PB2)	2022 Southern Hemisphere Influenza Season
WSS3945595	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/588/2019(H1N1)"	segment 2 (PB1)	2022 Southern Hemisphere Influenza Season
WSS3945596	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/588/2019(H1N1)"	segment 3 (PA)	2022 Southern Hemisphere Influenza Season
WSS3945597	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/588/2019(H1N1)"	segment 4 (HA)	2022 Southern Hemisphere Influenza Season
WSS3945598	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/588/2019(H1N1)"	segment 5 (NP)	2022 Southern Hemisphere Influenza Season
WSS3945599	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/588/2019(H1N1)"	segment 6 (NA)	2022 Southern Hemisphere Influenza Season
WSS3945600	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/588/2019(H1N1)"	segment 7 (MP)	2022 Southern Hemisphere Influenza Season
WSS3945601	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/588/2019(H1N1)"	segment 8 (NS)	2022 Southern Hemisphere Influenza Season
WSS3945602	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2)"	segment 1 (PB2)	2022 Southern Hemisphere Influenza Season
WSS3945603	"Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2)"	segment 2 (PB1)	2022 Southern Hemisphere Influenza Season
